Air_Conditioner,Antiquity,Bathrooms,Borough,Community_Zone,Concierge,District,Elevator,Energy_Consumption,Ensuite,Equipped_Kitchen,Floor,Furnished,Garden,Price,Rooms,Size,Swimming_Pool,Terrace,Type
1,10-20,2,Goya,0,0,Salamanca,1,D,1,1,5,0,0,1700,2,112,0,0,Ático
0,20-30,1,Concepción,1,1,Ciudad Lineal,1,G,1,1,1,0,0,800,1,45,1,0,Piso
0,10-20,1,Ensanche de Vallecas,0,0,Villa de Vallecas,0,G,0,0,Bajos,0,0,590,1,40,0,0,Estudio
1,30-50,2,San Juan Bautista,1,1,Ciudad Lineal,1,E,1,1,3,0,1,1800,3,149,1,0,Piso
1,+100,1,Universidad,0,1,Centro,1,G,0,1,1,1,0,1250,1,52,0,0,Piso
1,70-100,1,Goya,0,0,Salamanca,1,G,0,1,1,1,0,1500,1,65,0,0,Piso
1,30-50,1,Canillas,0,0,Hortaleza,1,G,0,1,2,0,0,750,1,50,0,0,Piso
1,30-50,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,0,0,Bajos,0,0,700,1,46,0,0,Piso
1,30-50,1,Castilla,1,1,Chamartín,1,G,0,1,3,1,0,1100,1,70,1,1,Piso
1,10-20,2,Valdefuentes,1,1,Hortaleza,1,G,1,1,5,0,0,1350,3,120,1,0,Piso
0,20-30,1,Acacias,0,0,Arganzuela,0,F,0,1,3,1,0,675,2,50,0,0,Piso
0,30-50,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,0,1,Bajos,0,0,780,1,55,0,0,Piso
1,30-50,1,Canillas,0,0,San Blas,1,E,0,1,2,0,0,850,2,70,0,0,Piso
1,30-50,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,0,1,2,0,0,800,3,70,0,1,Piso
1,5-10,1,San Fermín,0,0,Usera,0,G,0,1,1,1,0,600,1,40,0,0,Piso
0,30-50,2,Palomeras Sureste,0,0,Puente de Vallecas,0,G,0,0,6,0,0,850,2,70,0,0,Piso
0,30-50,1,Prosperidad,0,0,Chamartín,1,G,0,1,3,0,0,1000,2,53,0,0,Piso
0,70-100,1,Valdezarza,0,0,Moncloa,0,E,0,1,3,0,0,690,2,60,0,1,Piso
0,30-50,1,Casco Histórico de Vallecas,0,0,Villa de Vallecas,0,G,0,0,1,0,0,750,3,65,0,0,Piso
0,50-70,1,Castillejos,0,0,Tetuán,1,G,0,1,5,1,0,1100,3,80,0,1,Piso
1,30-50,1,Bellas Vistas,1,1,Tetuán,1,G,1,1,4,0,0,775,1,45,1,0,Piso
0,50-70,1,Concepción,0,0,Ciudad Lineal,1,G,0,1,1,1,0,750,2,47,0,0,Piso
1,30-50,1,Castillejos,0,1,Tetuán,1,C,0,1,2,1,0,1300,1,60,0,0,Piso
1,70-100,2,Lista,0,1,Salamanca,1,E,1,1,2,0,0,1800,3,102,0,0,Piso
1,20-30,2,Simancas,1,1,San Blas,1,G,1,1,1,1,0,975,2,65,1,0,Piso
1,30-50,2,Castillejos,1,0,Tetuán,1,G,0,1,14,0,0,1650,2,90,1,0,Ático
1,30-50,3,Canillas,0,0,Hortaleza,0,G,0,1,Bajos,0,0,1500,5,150,0,1,Casa o chalet
0,+100,2,Universidad,0,0,Centro,0,E,1,1,Bajos,1,0,1100,2,115,0,0,Dúplex
0,70-100,1,Arapiles,0,1,Chamberí,1,G,0,1,2,0,0,700,2,50,0,0,Piso
0,70-100,1,Arapiles,0,1,Chamberí,1,G,0,1,5,0,0,900,1,55,0,0,Piso
1,+100,2,Goya,0,0,Salamanca,1,E,1,1,3,1,0,2500,4,164,0,0,Piso
1,20-30,1,Quintana,0,0,Ciudad Lineal,1,G,0,1,2,0,0,950,2,75,1,0,Piso
1,50-70,3,Castellana,0,1,Salamanca,1,D,1,1,2,0,0,3600,4,183,0,0,Piso
1,30-50,1,Castillejos,1,1,Tetuán,1,G,1,1,5,1,0,1200,1,60,1,0,Piso
0,30-50,1,Castilla,0,0,Chamartín,0,E,1,1,2,1,0,900,1,56,0,0,Piso
1,30-50,1,Prosperidad,0,0,Chamartín,1,E,1,1,1,1,0,995,1,50,0,0,Piso
0,30-50,1,Ibiza,0,1,Retiro,1,E,0,1,5,0,0,950,2,65,0,0,Piso
1,10-20,1,Costillares,1,1,Ciudad Lineal,1,G,0,1,Bajos,1,1,1100,2,95,1,1,Piso
1,+100,1,Justicia,0,1,Centro,1,E,0,1,4,1,0,2000,1,82,0,1,Piso
0,10-20,2,Butarque,0,0,Villaverde,1,C,0,0,6,1,1,750,2,70,1,1,Apartamento
1,70-100,1,Lista,0,1,Salamanca,1,G,0,1,6,0,0,1050,2,45,0,0,Piso
1,30-50,1,Prosperidad,0,0,Chamartín,1,G,0,1,1,1,0,700,1,45,0,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,1,E,0,1,6,0,0,675,1,50,0,1,Piso
1,70-100,1,Arapiles,0,0,Chamberí,1,G,0,1,5,1,0,650,1,38,0,0,Apartamento
1,+100,1,Embajadores,0,0,Centro,0,G,0,1,Sótano,0,0,1131,1,47,0,0,Apartamento
1,+100,1,Universidad,0,0,Centro,0,G,0,1,Sótano,0,0,1408,2,58,0,0,Apartamento
1,10-20,2,Valderrivas,0,0,Retiro,0,G,0,1,Entresuelo,0,0,2900,2,75,0,0,Apartamento
0,50-70,1,Guindalera,0,0,Salamanca,1,G,0,1,2,0,0,800,2,70,0,1,Piso
1,70-100,1,Goya,0,1,Salamanca,1,G,0,1,6,0,0,1100,1,80,0,0,Piso
1,1-5,2,Justicia,0,1,Centro,1,E,1,1,2,0,0,3800,2,138,0,0,Piso
1,20-30,1,Cortes,0,0,Centro,1,E,0,1,2,0,0,1530,2,107,0,0,Piso
1,70-100,2,Almagro,0,1,Chamberí,1,E,1,1,2,0,0,3400,3,190,0,1,Ático
1,+100,3,Universidad,0,0,Centro,1,E,1,1,3,1,0,1900,2,100,0,0,Piso
1,+100,2,Recoletos,0,1,Salamanca,1,G,1,1,4,0,0,1980,3,115,0,0,Piso
1,30-50,3,Cuatro Caminos,0,1,Tetuán,1,E,1,1,1,0,0,2100,4,137,0,1,Piso
1,50-70,2,Castellana,0,1,Salamanca,1,G,0,1,4,0,0,1790,4,134,0,1,Piso
0,50-70,2,Vallehermoso,1,0,Chamberí,1,G,1,1,6,0,0,1300,3,124,0,0,Piso
1,<1,2,Valderrivas,0,0,Retiro,1,B,1,1,2,0,0,1250,2,50,0,0,Piso
1,70-100,3,Lista,1,0,Salamanca,0,G,1,1,1,1,1,3400,2,155,1,0,Dúplex
1,50-70,2,Hispanoamérica,1,1,Chamartín,1,G,1,1,1,1,0,2400,2,166,1,0,Dúplex
1,30-50,1,Universidad,0,0,Centro,1,F,0,1,5,1,0,1000,2,49,0,1,Ático
1,+100,2,Justicia,0,0,Centro,0,G,0,1,Sótano,0,0,2515,2,80,0,0,Apartamento
1,+100,1,Embajadores,0,0,Centro,0,G,0,1,Sótano,0,0,880,1,16,0,0,Apartamento
1,70-100,1,Trafalgar,0,0,Chamberí,0,G,0,1,Sótano,0,0,1768,1,25,0,0,Apartamento
0,50-70,1,Vinateros,0,0,Moratalaz,0,G,0,0,3,0,0,800,3,73,0,1,Piso
0,20-30,1,Buenavista,0,0,Carabanchel,0,E,0,1,1,0,0,600,1,65,0,0,Apartamento
1,+100,1,Sol,0,0,Centro,0,G,0,1,Bajos,0,0,1204,1,37,0,0,Apartamento
0,30-50,1,Los Ángeles,0,0,Villaverde,1,G,0,1,4,0,0,850,3,89,0,1,Piso
0,30-50,1,Quintana,0,0,Ciudad Lineal,0,G,0,1,2,0,0,650,1,50,0,1,Piso
1,20-30,1,Vallehermoso,0,1,Chamberí,1,E,0,1,7,1,0,1250,1,54,0,1,Ático
1,10-20,2,Valdefuentes,1,1,Hortaleza,1,E,1,1,1,0,0,1200,2,87,1,0,Piso
1,50-70,1,Puerta del Ángel,1,0,Latina,0,G,0,1,1,1,0,800,1,45,0,0,Dúplex
0,10-20,1,Berruguete,0,0,Tetuán,1,G,0,0,3,0,0,700,1,49,0,1,Apartamento
0,5-10,1,Pacífico,0,0,Retiro,0,G,0,1,Sótano,1,0,600,1,27,0,0,Apartamento
0,+100,2,Palacio,0,0,Centro,0,C,1,1,1,1,0,1790,3,100,0,0,Piso
1,70-100,1,Ibiza,0,1,Retiro,1,B,0,1,6,1,0,900,1,53,0,0,Apartamento
0,30-50,2,Bellas Vistas,0,0,Tetuán,0,G,0,1,Bajos,1,0,875,2,65,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,1,G,0,1,1,1,0,600,1,33,0,0,Apartamento
0,+100,1,Embajadores,0,0,Centro,1,G,0,1,3,1,0,700,2,30,0,0,Piso
0,+100,1,Universidad,0,0,Centro,1,G,0,1,1,1,0,900,2,60,0,0,Piso
1,70-100,1,Argüelles,0,0,Moncloa,1,G,0,1,10,1,0,850,2,45,0,0,Apartamento
1,10-20,2,Almendrales,0,0,Usera,1,G,0,1,2,0,0,1550,3,90,0,0,Piso
0,30-50,1,Comillas,0,0,Carabanchel,0,G,0,0,1,0,0,790,2,45,0,0,Piso
0,30-50,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,0,1,2,0,0,940,2,66,0,0,Piso
1,10-20,2,Almendrales,0,0,Usera,1,G,0,1,8,0,0,1150,2,85,0,0,Piso
1,10-20,1,Simancas,0,0,San Blas,1,G,0,1,5,0,0,750,2,45,0,0,Piso
0,10-20,1,Aravaca,0,0,Moncloa,0,G,0,1,2,1,0,853,2,77,0,0,Piso
1,+100,1,Justicia,0,0,Centro,1,G,0,1,6,1,0,660,1,45,0,0,Estudio
1,10-20,2,Cuatro Caminos,0,1,Tetuán,1,G,1,1,2,0,0,1500,3,120,0,0,Piso
1,10-20,1,Ciudad Universitaria,0,0,Moncloa,0,G,0,1,Bajos,1,0,680,1,50,0,0,Dúplex
0,30-50,1,Nueva España,0,1,Chamartín,1,G,0,1,Bajos,0,0,675,1,40,1,0,Piso
0,+100,1,Bellas Vistas,0,0,Tetuán,0,G,0,1,4,1,0,850,1,57,0,1,Ático
1,+100,1,Embajadores,0,0,Centro,1,G,0,1,3,1,0,980,3,121,0,0,Piso
0,20-30,1,Fuente del Berro,0,0,Salamanca,1,G,0,1,2,0,0,690,1,40,0,0,Piso
1,+100,1,Cortes,0,0,Centro,1,G,0,1,3,1,0,1289,1,60,0,0,Piso
0,10-20,2,Peñagrande,0,0,Fuencarral,1,E,0,1,1,0,0,950,3,90,0,0,Piso
0,20-30,1,Quintana,0,0,Ciudad Lineal,0,E,0,0,2,1,0,800,2,71,0,1,Piso
1,70-100,1,Gaztambide,0,0,Chamberí,1,G,0,1,5,1,0,600,1,38,0,0,Estudio
1,30-50,2,La Paz,0,1,Fuencarral,1,G,0,1,2,1,1,1350,3,153,0,1,Piso
1,30-50,1,Castillejos,0,0,Tetuán,1,G,0,1,4,0,0,1100,2,77,0,0,Piso
1,10-20,1,Valverde,0,0,Fuencarral,1,G,0,1,3,0,0,1000,3,85,0,1,Piso
0,10-20,2,Almendrales,1,0,Usera,1,G,0,1,5,0,0,1250,3,130,1,0,Piso
0,10-20,1,Opañel,0,0,Carabanchel,0,G,0,0,Bajos,0,0,720,1,45,0,0,Apartamento
0,10-20,1,Opañel,0,0,Carabanchel,0,G,0,0,Bajos,0,0,670,1,50,0,0,Apartamento
0,30-50,3,Canillas,0,0,Hortaleza,0,G,0,1,2,1,0,2600,5,250,0,1,Casa o chalet
0,30-50,1,Arapiles,0,0,Chamberí,1,G,0,1,6,0,0,695,3,50,0,0,Piso
1,10-20,1,Legazpi,1,1,Arganzuela,1,A,0,1,3,0,0,800,1,44,1,1,Estudio
1,30-50,2,Cortes,0,0,Centro,1,E,0,1,4,1,0,850,2,73,0,0,Piso
1,+100,2,Embajadores,0,0,Centro,1,G,0,1,2,1,0,2600,4,153,0,1,Dúplex
1,30-50,2,Chopera,0,0,Arganzuela,1,D,0,1,2,0,0,1300,3,130,0,1,Piso
1,<1,1,Villaverde Alto,0,0,Villaverde,0,A,0,1,1,0,0,600,2,50,0,0,Piso
1,30-50,1,Fuente del Berro,0,1,Salamanca,1,E,0,0,1,0,0,725,1,50,0,1,Piso
1,20-30,1,Concepción,0,1,Ciudad Lineal,1,G,0,1,2,1,0,800,2,70,0,0,Piso
0,50-70,1,Fuente del Berro,0,0,Salamanca,1,G,0,1,7,0,0,690,1,40,0,1,Ático
0,30-50,2,Valdezarza,1,0,Moncloa,1,E,0,1,4,0,1,1290,3,114,1,1,Piso
1,20-30,1,Concepción,0,1,Ciudad Lineal,1,G,0,1,1,1,1,800,2,70,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,0,G,0,1,2,1,0,1080,4,78,0,0,Piso
1,1-5,1,Valdeacederas,1,0,Tetuán,1,G,0,1,2,1,0,1150,2,140,1,0,Piso
1,30-50,2,Almagro,0,0,Chamberí,1,G,0,1,1,1,0,750,2,40,0,0,Piso
1,30-50,2,Castilla,1,1,Chamartín,1,G,1,1,4,0,0,2400,4,170,1,0,Piso
1,70-100,1,Goya,0,1,Salamanca,1,G,0,1,6,0,0,1150,1,70,0,0,Apartamento
0,50-70,1,San Pascual,0,0,Ciudad Lineal,0,G,0,1,1,0,0,720,2,50,0,1,Piso
0,70-100,1,Lista,0,1,Salamanca,1,G,0,1,1,1,0,645,1,30,0,0,Apartamento
1,50-70,1,Guindalera,0,0,Salamanca,1,G,0,0,4,0,0,1050,2,52,0,0,Piso
0,+100,1,Cortes,0,0,Centro,1,A,0,0,1,1,0,1100,1,60,1,1,Apartamento
0,10-20,1,Berruguete,0,0,Tetuán,1,F,0,1,2,0,0,675,1,50,0,0,Piso
1,30-50,2,Estrella,0,0,Retiro,1,G,0,1,1,1,0,1350,4,176,0,1,Piso
0,50-70,2,Arapiles,0,0,Chamberí,1,E,0,1,3,0,0,2000,3,161,0,1,Piso
1,30-50,1,Prosperidad,0,0,Chamartín,1,G,1,1,4,1,0,950,1,55,0,1,Apartamento
1,20-30,1,Valdeacederas,0,0,Tetuán,0,F,0,1,3,0,1,800,1,55,0,1,Planta baja
0,10-20,2,Buenavista,1,0,Carabanchel,1,G,0,1,3,0,1,1150,3,134,1,0,Piso
1,30-50,1,Castillejos,0,1,Tetuán,1,A,1,1,3,1,0,950,1,63,0,0,Piso
0,30-50,1,Palacio,0,0,Centro,0,G,0,1,2,0,0,595,1,35,0,0,Piso
1,10-20,1,Embajadores,0,0,Centro,1,F,0,1,4,0,0,700,1,50,0,0,Piso
1,20-30,1,Campamento,0,0,Latina,1,G,0,1,6,0,0,695,3,70,0,0,Piso
1,30-50,1,Castellana,0,0,Salamanca,1,E,0,1,1,0,0,825,1,49,0,0,Piso
0,30-50,1,Casco Histórico de Vicálvaro,0,0,Vicálvaro,1,G,0,1,4,0,0,750,3,60,0,1,Piso
1,10-20,2,Mirasierra,0,0,Fuencarral,0,G,0,0,Bajos,0,0,1400,3,140,1,0,Piso
1,50-70,1,Valdezarza,0,0,Moncloa,1,G,0,1,1,1,0,900,3,73,0,1,Piso
1,10-20,2,Ensanche de Vallecas,0,0,Villa de Vallecas,1,G,0,1,3,1,0,850,2,75,0,0,Piso
0,30-50,1,Portazgo,1,1,Puente de Vallecas,0,E,0,1,4,1,1,650,2,46,0,1,Piso
1,50-70,1,Hispanoamérica,0,1,Chamartín,1,G,0,1,2,1,0,1000,1,60,0,0,Apartamento
0,20-30,1,Concepción,0,0,Ciudad Lineal,0,G,0,1,2,1,0,750,2,60,0,1,Piso
1,70-100,1,Goya,0,1,Salamanca,1,G,0,0,4,1,0,1200,2,75,0,0,Piso
0,+100,1,Embajadores,0,0,Arganzuela,1,G,0,1,2,1,0,600,1,50,0,0,Apartamento
0,30-50,1,Estrella,0,0,Retiro,1,E,0,1,2,1,0,1200,2,93,0,0,Piso
0,50-70,1,Palomeras Bajas,0,0,Puente de Vallecas,1,G,0,1,3,0,0,850,3,84,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,1,F,0,1,1,1,0,650,2,46,0,0,Piso
0,20-30,1,Almenara,0,0,Tetuán,0,G,0,1,Entresuelo,1,0,625,1,70,0,0,Piso
0,70-100,1,Ríos Rosas,0,0,Chamberí,1,G,0,1,1,1,0,890,2,55,0,0,Piso
0,70-100,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,0,1,1,0,0,700,2,62,0,1,Piso
0,30-50,1,Peñagrande,0,0,Fuencarral,1,G,0,1,Entresuelo,1,0,850,3,70,0,0,Piso
1,50-70,1,Amposta,0,0,San Blas,0,G,0,1,1,1,0,600,2,50,0,0,Piso
1,50-70,1,Casco Histórico de Barajas,0,0,Barajas,0,G,0,1,2,0,0,800,3,70,0,1,Piso
0,70-100,1,Argüelles,0,0,Moncloa,0,E,0,1,3,1,0,800,2,50,0,0,Piso
1,20-30,2,Valdeacederas,0,0,Tetuán,1,E,0,1,5,1,0,750,1,60,0,1,Dúplex
1,+100,1,Sol,0,1,Centro,1,G,0,1,2,1,0,700,1,35,0,0,Estudio
0,50-70,2,Guindalera,0,0,Salamanca,1,G,0,1,2,0,0,1300,3,85,0,1,Piso
1,70-100,2,Goya,0,1,Salamanca,1,D,0,1,4,0,0,1100,3,107,0,0,Piso
1,+100,6,Palacio,0,0,Centro,1,E,0,0,1,1,0,3500,6,192,0,0,Apartamento
0,10-20,1,Ciudad Universitaria,0,0,Moncloa,1,G,0,1,1,0,0,850,3,71,0,1,Piso
1,30-50,1,Palomeras Sureste,0,0,Puente de Vallecas,1,G,0,0,2,0,0,850,3,81,0,0,Piso
1,10-20,2,Rejas,1,1,San Blas,1,E,1,1,2,1,1,1100,2,85,1,0,Piso
1,+100,1,Universidad,0,1,Centro,1,E,0,1,2,0,0,800,1,40,0,0,Estudio
1,30-50,2,Peñagrande,1,1,Fuencarral,1,C,1,1,1,1,0,950,3,90,1,1,Piso
0,+100,1,Universidad,0,0,Centro,1,A,0,0,7,0,0,790,1,40,0,0,Piso
1,+100,1,Justicia,0,0,Centro,0,G,0,1,Bajos,1,0,595,1,22,0,0,Apartamento
1,30-50,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,0,1,2,1,0,750,2,70,0,1,Piso
1,10-20,2,Apóstol Santiago,0,0,Hortaleza,1,G,0,1,1,0,0,850,1,70,0,0,Loft
1,70-100,1,Goya,0,0,Salamanca,0,G,0,1,2,0,0,930,1,60,0,0,Apartamento
0,+100,1,Embajadores,0,0,Centro,1,G,0,1,4,1,0,1050,2,75,0,0,Piso
1,70-100,1,Lista,0,1,Salamanca,1,G,0,1,2,0,0,950,1,74,0,1,Piso
0,70-100,1,Prosperidad,0,1,Chamartín,1,E,0,1,1,1,0,650,1,50,0,0,Piso
1,30-50,1,Bellas Vistas,0,0,Tetuán,0,G,0,1,Bajos,1,0,800,1,60,0,0,Dúplex
1,+100,1,Cortes,0,0,Centro,0,G,0,1,3,1,1,1104,3,68,0,0,Apartamento
0,10-20,1,Costillares,0,0,Ciudad Lineal,0,G,0,0,3,0,0,650,1,50,0,0,Piso
1,50-70,1,Guindalera,0,0,Salamanca,0,G,0,0,Bajos,0,0,790,1,75,0,0,Dúplex
0,50-70,1,Puerta del Ángel,0,0,Latina,0,G,0,1,Sótano,0,0,1156,1,25,0,0,Apartamento
1,10-20,1,Simancas,0,1,San Blas,1,G,0,1,2,0,0,770,1,90,0,0,Dúplex
1,30-50,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,0,1,Bajos,0,0,775,1,60,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,1,G,0,1,1,1,0,675,1,41,0,0,Piso
1,30-50,1,Niño Jesús,1,1,Retiro,1,G,0,1,2,1,1,1250,2,78,1,0,Piso
1,50-70,3,Cuatro Caminos,0,1,Tetuán,1,G,1,1,7,0,0,2100,4,190,0,1,Ático
1,70-100,1,Trafalgar,0,0,Chamberí,1,G,1,1,4,1,0,800,1,30,0,0,Apartamento
1,70-100,2,Pacífico,1,1,Retiro,1,G,1,1,6,0,0,1850,4,180,1,0,Piso
1,70-100,1,Ríos Rosas,0,1,Chamberí,1,G,0,1,5,1,0,675,1,40,0,0,Estudio
0,70-100,1,Ibiza,0,1,Retiro,1,G,0,1,2,0,0,1195,2,72,0,0,Apartamento
0,30-50,3,Ríos Rosas,0,1,Chamberí,1,G,0,1,1,1,0,1400,4,120,0,0,Piso
1,30-50,4,Almagro,0,1,Chamberí,1,G,1,0,4,0,0,3950,4,330,0,1,Piso
1,50-70,1,Pacífico,0,0,Retiro,1,G,0,1,1,0,0,700,1,30,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,0,G,0,1,Sótano,0,0,880,1,16,0,0,Apartamento
0,70-100,1,Ríos Rosas,0,0,Chamberí,1,E,0,1,3,1,0,890,1,45,0,0,Piso
0,5-10,1,San Isidro,0,0,Carabanchel,1,E,0,1,4,1,0,700,1,65,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,0,1,2,1,0,995,1,55,0,0,Piso
1,+100,1,Universidad,0,0,Centro,1,G,0,1,2,0,0,895,1,55,0,0,Apartamento
1,50-70,1,Cuatro Caminos,0,0,Tetuán,1,G,0,1,5,0,0,800,1,66,0,0,Apartamento
1,20-30,2,Piovera,1,0,Hortaleza,0,Exento,1,1,3,0,0,1750,3,135,1,0,Piso
1,50-70,3,Castillejos,0,0,Tetuán,1,E,1,1,3,1,0,1750,2,114,1,0,Piso
0,+100,1,Palacio,0,0,Centro,1,G,0,1,1,1,0,675,1,60,0,0,Piso
1,70-100,1,Ríos Rosas,0,0,Chamberí,0,E,0,1,5,0,0,1000,1,55,0,1,Ático
1,+100,1,Cortes,0,0,Centro,1,G,1,1,3,1,0,950,1,56,0,0,Piso
0,30-50,1,Pueblo Nuevo,1,0,Ciudad Lineal,1,G,0,1,2,1,0,900,3,98,0,1,Piso
0,10-20,2,Valverde,1,1,Fuencarral,1,G,0,1,4,1,0,1200,2,62,1,0,Piso
0,30-50,1,Prosperidad,0,0,Chamartín,0,G,0,0,2,0,0,850,3,75,0,0,Piso
1,70-100,3,Lista,0,1,Salamanca,1,G,0,1,3,1,0,2000,2,145,0,0,Piso
1,50-70,5,Nueva España,1,1,Chamartín,1,G,1,1,1,0,1,3950,5,280,1,1,Piso
1,70-100,2,Pacífico,0,1,Retiro,1,G,0,1,6,0,0,1800,2,119,0,1,Ático
0,1-5,2,Lista,0,1,Salamanca,1,G,1,1,3,0,0,1700,2,100,0,1,Piso
1,+100,1,Universidad,0,0,Centro,1,G,0,1,3,1,0,845,2,40,0,0,Piso
0,50-70,1,Castellana,0,1,Salamanca,1,G,0,0,1,0,0,950,1,40,0,0,Piso
0,70-100,2,Jerónimos,0,1,Retiro,1,G,0,1,1,0,0,1700,4,183,0,0,Piso
1,+100,2,Palacio,0,0,Centro,1,E,1,1,2,0,0,1000,2,58,0,0,Piso
1,+100,3,Recoletos,0,0,Salamanca,1,E,1,1,4,1,0,3900,1,250,0,0,Piso
1,+100,2,Universidad,0,0,Centro,0,E,1,0,2,0,0,1900,2,89,0,0,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,1,G,0,1,2,1,0,800,2,45,0,0,Piso
1,50-70,3,San Pascual,1,1,Ciudad Lineal,1,G,1,1,3,0,0,2100,4,220,1,0,Piso
0,70-100,2,Trafalgar,0,0,Chamberí,1,G,1,1,Bajos,1,0,1300,3,65,0,0,Planta baja
0,70-100,1,Justicia,0,0,Centro,0,E,0,1,2,0,0,1500,3,91,0,0,Piso
1,50-70,3,Castellana,0,0,Salamanca,1,G,1,1,4,0,0,3000,3,168,0,0,Piso
1,+100,1,Goya,0,0,Salamanca,1,C,0,1,3,1,0,1850,1,71,0,0,Piso
1,30-50,1,Goya,0,0,Salamanca,1,E,1,1,1,1,0,1190,1,50,0,0,Piso
1,30-50,2,Almagro,0,0,Chamberí,1,E,1,1,1,1,0,1800,1,82,0,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,1,E,0,1,6,0,0,1200,1,55,1,1,Ático
1,50-70,3,Ibiza,0,0,Retiro,1,E,1,1,2,0,0,3000,2,184,0,1,Piso
1,+100,1,Palacio,0,0,Centro,0,E,0,0,1,0,0,1000,1,66,0,0,Piso
1,5-10,3,Ciudad Jardín,0,0,Chamartín,1,C,1,1,3,1,0,3500,3,160,1,1,Dúplex
1,10-20,2,Guindalera,0,0,Salamanca,1,E,1,1,3,1,1,1400,1,77,0,0,Loft
1,70-100,1,Argüelles,0,0,Moncloa,1,G,0,1,2,0,0,1850,1,90,0,1,Piso
1,10-20,3,Valdemarín,0,0,Moncloa,1,E,1,1,1,0,0,1950,4,166,1,0,Piso
1,30-50,2,Embajadores,0,0,Centro,0,E,1,1,2,1,0,1300,2,70,0,0,Piso
1,30-50,3,Almagro,0,0,Chamberí,1,D,1,0,4,0,0,2700,1,104,1,1,Piso
1,10-20,4,Valdemarín,0,0,Moncloa,1,D,1,1,4,0,1,3200,4,180,0,1,Piso
1,+100,1,Justicia,0,0,Centro,1,E,1,0,5,1,0,1500,1,70,0,0,Piso
1,70-100,3,Argüelles,0,0,Moncloa,1,E,1,1,5,1,0,2800,1,220,0,0,Piso
1,50-70,3,Cuatro Caminos,0,0,Tetuán,1,D,0,1,4,0,0,1900,4,139,0,0,Piso
0,30-50,1,Castilla,0,1,Chamartín,1,G,0,1,5,0,0,850,2,61,0,0,Piso
1,+100,1,Justicia,0,0,Centro,0,A,1,1,2,0,0,1100,1,70,0,0,Piso
0,10-20,1,Canillejas,0,0,San Blas,1,G,0,1,1,0,0,850,3,69,0,1,Piso
0,30-50,1,Comillas,0,0,Carabanchel,0,G,0,1,1,0,0,750,1,95,0,0,Estudio
0,30-50,1,La Paz,0,0,Fuencarral,1,G,0,1,10,0,0,850,2,70,0,0,Piso
0,70-100,1,Palos de Moguer,0,0,Arganzuela,0,G,0,0,1,0,0,610,1,38,0,0,Piso
0,70-100,2,Ríos Rosas,0,1,Chamberí,1,G,0,1,2,0,0,1900,4,168,0,1,Piso
0,30-50,1,Castilla,0,0,Chamartín,1,G,0,1,2,1,0,995,3,90,0,1,Piso
1,10-20,1,Lista,0,0,Salamanca,1,D,0,1,1,1,1,1000,1,45,1,0,Piso
1,70-100,2,Cortes,0,0,Centro,1,E,1,1,1,1,0,1100,2,57,0,0,Piso
1,20-30,1,Goya,0,0,Salamanca,0,E,0,0,3,0,0,1250,1,47,0,0,Piso
1,10-20,2,Goya,0,0,Salamanca,1,E,1,1,1,1,0,2950,3,135,1,0,Piso
1,70-100,2,Lista,0,1,Salamanca,1,G,0,1,2,0,0,1700,4,180,0,0,Piso
0,10-20,1,Aravaca,0,0,Centro,0,G,0,0,2,1,0,680,1,34,0,0,Piso
1,50-70,1,Águilas,0,0,Latina,0,G,0,1,2,1,0,800,3,70,0,0,Piso
1,+100,2,Goya,0,0,Salamanca,1,G,1,1,Principal,1,0,1550,3,126,0,0,Piso
0,30-50,1,Valdeacederas,0,0,Tetuán,1,G,0,1,2,0,0,700,1,48,0,1,Apartamento
1,+100,1,Universidad,0,0,Centro,0,G,0,1,1,0,0,820,2,47,0,0,Piso
0,30-50,1,Estrella,0,0,Retiro,1,G,0,1,8,1,0,1300,3,92,0,0,Piso
1,+100,3,Palacio,0,1,Centro,1,G,1,1,Principal,0,0,2600,6,280,0,0,Piso
0,10-20,2,Simancas,0,0,San Blas,1,F,0,0,Bajos,0,0,980,2,112,0,1,Loft
0,70-100,1,Ibiza,0,1,Retiro,1,Exento,0,1,Bajos,1,0,900,1,51,0,0,Piso
0,70-100,1,Gaztambide,0,1,Chamberí,1,G,0,1,3,1,0,1200,2,65,0,0,Piso
0,50-70,1,Guindalera,0,0,Salamanca,1,G,0,1,1,0,0,1025,3,72,0,0,Piso
