Air_Conditioner,Antiquity,Bathrooms,Borough,Community_Zone,Concierge,District,Elevator,Emissions,Energy_Consumption,Ensuite,Equipped_Kitchen,Floor,Furnished,Garden,Len_Extras,Photos,Price,Rooms,Size,Swimming_Pool,Terrace,Type
1,<1,1,Valdeacederas,0,0,Tetuán,0,G,G,0,1,Bajos,0,0,6,16,977,1,38,0,0,Apartamento
0,70-100,1,Lista,0,0,Salamanca,1,E,E,0,0,1-4,0,0,3,11,980,2,53,0,0,Piso
1,50-70,2,Cuatro Caminos,0,0,Tetuán,1,G,G,0,0,5-8,0,0,4,24,2100,4,190,0,1,Ático
1,70-100,2,Goya,0,0,Salamanca,0,G,G,0,1,Sótano,0,0,7,15,3141,3,90,0,0,Apartamento
1,20-30,1,Quintana,0,0,Ciudad Lineal,0,G,G,0,0,1-4,0,0,2,15,850,2,65,0,0,Piso
1,50-70,2,Hispanoamérica,0,1,Chamartín,1,G,G,1,1,5-8,0,0,15,32,1800,2,102,0,1,Ático
1,20-30,1,Rosas,1,0,San Blas,1,G,G,0,1,5-8,1,0,7,14,1100,2,71,1,1,Ático
1,+100,1,Universidad,1,0,Centro,1,G,G,0,1,1-4,1,0,10,13,775,1,38,0,0,Piso
1,+100,2,Cortes,0,0,Centro,1,G,G,0,1,1-4,1,0,5,34,1600,2,102,0,0,Piso
1,10-20,2,Valdefuentes,1,1,Hortaleza,1,G,G,1,1,1-4,0,0,15,27,1250,2,90,1,0,Piso
1,30-50,2,Peñagrande,0,1,Fuencarral,1,G,G,1,1,1-4,0,0,10,17,1250,4,129,0,1,Piso
1,+100,1,Justicia,0,0,Centro,0,G,G,0,1,Sótano,0,0,8,6,1894,1,47,0,0,Apartamento
1,30-50,2,Niño Jesús,0,1,Retiro,1,B,B,0,1,1-4,1,0,11,30,2300,3,150,0,0,Piso
1,10-20,2,Recoletos,1,0,Salamanca,0,D,D,1,1,1-4,0,0,8,20,2100,2,123,0,0,Piso
0,70-100,1,Goya,0,1,Salamanca,1,F,F,0,1,Bajos,0,0,2,19,650,1,43,0,0,Piso
1,+100,1,Cortes,0,0,Centro,0,G,G,0,1,Sótano,0,0,7,7,1615,1,35,0,0,Apartamento
1,+100,2,Cortes,0,0,Centro,0,G,G,0,1,Bajos,0,0,8,11,1400,2,70,0,0,Apartamento
0,5-10,1,San Isidro,0,0,Carabanchel,0,G,G,0,1,1-4,0,0,1,16,750,2,58,0,0,Piso
1,+100,1,Universidad,0,0,Centro,1,G,G,0,1,1-4,1,0,3,11,750,1,49,0,0,Estudio
1,+100,1,Recoletos,0,0,Salamanca,1,G,G,0,1,1-4,0,0,5,14,1550,1,60,0,0,Piso
1,50-70,1,Hispanoamérica,0,0,Chamartín,1,G,G,0,1,1-4,1,0,7,24,750,1,50,0,0,Piso
1,10-20,2,Ciudad Jardín,0,1,Chamartín,1,G,G,1,1,5-8,0,0,17,24,950,2,69,0,1,Piso
0,70-100,2,Ibiza,0,0,Retiro,1,G,E,0,1,1-4,0,0,4,31,1520,4,111,0,0,Piso
0,10-20,1,Abrantes,1,0,Carabanchel,1,G,G,0,1,1-4,1,1,9,16,625,1,56,1,0,Piso
0,30-50,2,Prosperidad,0,0,Chamartín,1,G,G,0,1,1-4,0,0,7,9,1300,3,103,0,1,Piso
1,+100,2,Castellana,0,0,Salamanca,1,G,G,0,1,1-4,1,0,5,20,1800,2,135,0,0,Piso
0,+100,2,Embajadores,0,0,Centro,1,A,A,0,1,5-8,1,0,4,18,1900,2,173,0,1,Ático
0,50-70,1,Ciudad Universitaria,0,1,Moncloa,1,G,G,0,1,1-4,0,0,7,14,1000,2,67,0,0,Piso
1,70-100,2,Argüelles,0,0,Moncloa,1,F,F,1,1,1-4,1,0,12,38,1700,4,77,0,0,Piso
0,50-70,2,Casa de Campo,0,0,Moncloa,1,G,G,0,0,1-4,0,0,1,9,1400,4,126,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,0,G,G,0,1,Principal,0,0,8,13,1264,1,60,0,0,Apartamento
1,30-50,1,Bellas Vistas,0,1,Tetuán,1,G,G,0,1,1-4,0,0,6,27,950,2,78,0,1,Piso
0,70-100,1,Ríos Rosas,0,0,Chamberí,0,G,G,0,0,1-4,0,0,1,20,800,2,45,0,0,Piso
1,30-50,1,Goya,0,1,Salamanca,1,G,G,0,1,1-4,0,0,9,27,900,1,70,0,0,Piso
1,+100,1,Justicia,0,0,Centro,1,G,G,0,1,1-4,1,0,10,16,799,1,52,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,0,G,G,0,1,Sótano,0,0,8,22,1460,2,70,0,0,Apartamento
0,70-100,1,Ibiza,0,0,Retiro,1,G,G,0,1,1-4,1,0,4,14,750,2,48,0,0,Piso
0,30-50,1,Guindalera,0,1,Salamanca,1,G,G,1,1,1-4,0,0,10,21,850,1,45,0,1,Piso
1,30-50,2,San Juan Bautista,0,0,Ciudad Lineal,1,E,E,1,1,5-8,1,0,8,21,1400,3,112,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,Entresuelo,0,0,8,6,29637,1,45,0,0,Apartamento
1,10-20,2,Valverde,0,0,Fuencarral,0,G,G,0,1,Sótano,0,0,8,16,3630,3,125,0,0,Apartamento
0,30-50,1,Ibiza,0,1,Retiro,1,G,G,0,1,1-4,1,0,8,22,750,1,50,0,1,Piso
1,10-20,1,Rejas,1,1,San Blas,1,F,F,0,1,1-4,0,0,10,13,700,1,55,1,0,Apartamento
0,70-100,1,Palacio,0,0,Centro,0,G,D,0,1,1-4,1,0,3,54,1000,2,81,0,0,Piso
0,50-70,2,Hispanoamérica,0,0,Chamartín,0,G,G,0,1,1-4,0,0,5,21,3859,3,132,0,0,Apartamento
1,70-100,2,Jerónimos,0,1,Retiro,1,G,G,1,1,5-8,1,0,11,21,2200,2,153,0,1,Piso
0,50-70,1,Fuente del Berro,0,0,Salamanca,1,G,G,0,1,1-4,1,0,8,17,800,2,66,0,0,Piso
1,+100,2,Recoletos,0,1,Salamanca,1,G,G,0,1,1-4,0,0,6,19,2400,3,120,0,0,Piso
1,70-100,2,Jerónimos,0,1,Retiro,1,G,G,0,1,5-8,1,0,12,22,3500,2,120,0,0,Piso
0,1-5,1,Numancia,0,0,Puente de Vallecas,1,F,F,0,0,1-4,0,0,1,23,550,1,39,0,0,Planta baja
0,50-70,1,Puerta del Ángel,0,0,Latina,1,G,G,0,1,1-4,1,0,5,26,1050,2,71,0,0,Piso
1,50-70,1,Puerta del Ángel,0,0,Latina,1,D,D,0,1,1-4,1,0,5,10,795,1,37,0,0,Piso
1,50-70,1,Bellas Vistas,0,0,Tetuán,1,G,G,0,1,1-4,0,0,10,33,1200,2,79,0,0,Piso
1,50-70,3,Guindalera,0,1,Salamanca,1,G,G,1,1,1-4,0,0,13,40,2700,3,184,0,0,Piso
1,50-70,3,Almagro,0,1,Chamberí,1,G,G,1,1,5-8,0,0,14,8,3000,4,155,0,1,Ático
1,30-50,3,Recoletos,0,1,Salamanca,1,G,G,1,1,5-8,0,0,10,33,5850,4,240,0,0,Piso
1,50-70,1,Hispanoamérica,1,1,Chamartín,1,G,G,1,1,5-8,1,0,17,23,2000,1,95,0,0,Apartamento
1,10-20,1,Puerta del Ángel,0,0,Latina,1,F,F,0,1,1-4,0,0,3,13,550,1,30,0,0,Estudio
1,50-70,1,Gaztambide,1,0,Chamberí,1,E,E,0,1,5-8,1,0,15,41,1200,3,100,0,0,Piso
1,70-100,2,Lista,0,0,Salamanca,1,G,G,0,1,1-4,1,0,6,23,1750,2,80,0,0,Piso
0,70-100,1,Goya,0,0,Salamanca,1,G,G,0,1,Bajos,1,0,6,18,950,1,42,0,0,Piso
1,1-5,1,Almagro,0,1,Chamberí,1,C,C,0,1,5-8,1,0,14,13,1200,1,50,0,0,Apartamento
0,+100,1,Palacio,0,0,Centro,0,G,G,0,0,1-4,0,0,1,19,1100,4,195,0,0,Piso
1,50-70,1,Casco Histórico de Vallecas,0,0,Villa de Vallecas,0,E,E,0,1,1-4,1,0,5,9,700,2,45,0,0,Piso
1,+100,1,Justicia,0,0,Centro,1,G,G,1,1,Entresuelo,1,0,10,28,1400,1,95,0,0,Planta baja
1,10-20,1,Sol,0,0,Centro,1,G,E,0,1,5-8,1,0,8,74,800,1,54,0,0,Piso
1,50-70,1,Concepción,1,1,Ciudad Lineal,1,G,G,0,1,1-4,1,0,10,21,1000,1,58,0,1,Ático
1,+100,1,Cortes,0,0,Centro,1,D,D,0,1,1-4,1,0,5,6,750,1,50,0,0,Piso
0,+100,1,Universidad,0,0,Centro,1,G,G,0,1,1-4,1,0,10,22,1100,2,60,0,0,Piso
0,+100,1,Berruguete,0,0,Tetuán,0,F,F,0,0,1-4,1,0,1,14,750,2,60,0,0,Apartamento
1,30-50,2,Almagro,0,0,Chamberí,1,Exento,Exento,0,1,5-8,0,0,7,41,2500,2,98,0,0,Piso
1,30-50,1,Palacio,0,1,Centro,1,G,G,1,1,1-4,0,0,11,34,850,1,50,0,0,Piso
0,30-50,4,Castillejos,0,0,Tetuán,1,G,G,0,0,5-8,0,0,1,45,4500,4,383,0,0,Piso
0,10-20,1,Rejas,1,0,San Blas,1,G,G,0,1,1-4,1,0,8,20,725,1,60,1,0,Piso
0,30-50,2,Canillejas,0,0,San Blas,0,G,G,0,1,Bajos,1,0,2,10,850,2,95,0,0,Piso
0,50-70,1,Amposta,0,0,San Blas,0,F,F,0,0,1-4,0,0,1,26,600,1,52,0,0,Piso
1,70-100,2,Gaztambide,0,0,Chamberí,1,G,G,0,1,1-4,1,0,10,61,1590,3,91,0,1,Piso
1,70-100,1,Ríos Rosas,0,0,Chamberí,1,G,G,0,1,1-4,1,0,3,23,1150,2,75,0,0,Apartamento
0,+100,1,Embajadores,0,0,Centro,0,G,G,0,0,1-4,0,0,1,8,715,2,70,0,0,Piso
1,70-100,1,Trafalgar,0,1,Chamberí,1,G,G,0,1,1-4,1,0,10,45,1200,2,80,0,0,Piso
0,70-100,2,Gaztambide,0,0,Chamberí,1,C,C,0,1,1-4,1,0,4,6,1900,4,130,0,0,Piso
0,50-70,1,Nueva España,0,1,Chamartín,1,G,G,0,1,1-4,1,0,9,8,670,1,36,0,0,Estudio
0,70-100,1,Arapiles,0,1,Chamberí,1,G,G,0,1,1-4,1,0,4,14,850,1,40,0,0,Apartamento
1,70-100,1,Goya,0,0,Salamanca,0,G,G,0,1,Bajos,1,0,12,15,775,1,30,0,0,Piso
1,50-70,1,Guindalera,0,0,Salamanca,1,G,G,0,1,1-4,1,0,7,16,820,1,84,0,0,Piso
1,20-30,1,Justicia,1,1,Centro,1,G,G,0,1,1-4,1,0,13,11,740,1,35,1,0,Estudio
1,70-100,2,Universidad,0,0,Centro,1,G,G,0,0,1-4,0,0,5,42,1800,3,120,0,0,Piso
1,+100,2,Embajadores,0,0,Centro,0,G,G,0,1,Sótano,0,0,7,37,2787,2,65,0,0,Apartamento
1,+100,2,Palacio,0,0,Centro,1,E,E,0,0,1-4,0,0,3,55,2200,3,210,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,1-4,1,0,6,9,800,2,50,0,0,Piso
1,+100,1,Justicia,0,0,Centro,1,G,G,0,1,5-8,1,0,3,20,1400,2,72,0,0,Piso
1,10-20,1,Concepción,1,1,Ciudad Lineal,1,D,E,1,1,1-4,1,0,24,24,1200,1,74,1,1,Apartamento
1,30-50,1,Castilla,1,1,Chamartín,1,G,G,1,1,1-4,0,1,14,31,900,1,62,1,1,Apartamento
0,70-100,1,Goya,0,0,Salamanca,1,G,G,0,1,1-4,1,0,10,10,1100,2,60,0,0,Piso
1,30-50,1,Concepción,1,1,Ciudad Lineal,1,G,G,0,0,1-4,0,0,6,14,750,1,52,1,1,Piso
0,30-50,2,Salvador,0,0,San Blas,1,G,G,0,1,1-4,0,0,4,15,1000,4,100,0,1,Piso
1,30-50,3,Goya,0,0,Salamanca,1,G,G,0,1,1-4,0,0,10,39,3500,4,342,0,1,Piso
1,30-50,1,Recoletos,0,0,Salamanca,1,G,G,0,1,1-4,1,0,4,27,1020,1,53,0,0,Apartamento
1,10-20,1,Valverde,0,0,Centro,0,G,G,0,1,Bajos,0,0,8,22,1942,1,45,0,0,Apartamento
1,+100,2,Ventas,0,0,Ciudad Lineal,1,G,G,0,1,1-4,1,0,5,23,1125,3,130,0,0,Piso
1,70-100,1,Gaztambide,0,1,Chamberí,1,G,G,0,1,1-4,0,0,10,47,700,1,45,0,0,Estudio
1,+100,1,Universidad,0,1,Centro,1,D,D,0,1,1-4,1,0,7,25,700,1,25,0,0,Piso
0,10-20,1,Almendrales,0,0,Usera,0,G,G,0,0,1-4,0,0,1,21,800,2,65,0,0,Piso
0,30-50,2,Peñagrande,0,1,Fuencarral,1,G,G,0,1,1-4,0,0,6,30,1200,4,93,0,0,Piso
1,70-100,3,Ríos Rosas,0,1,Chamberí,1,D,D,0,1,1-4,1,0,6,46,2950,4,170,0,1,Piso
1,10-20,2,Costillares,1,1,Ciudad Lineal,1,G,G,0,1,9-12,1,0,14,7,1450,2,90,1,0,Piso
0,30-50,5,Mirasierra,1,1,Fuencarral,1,G,G,1,1,1-4,1,0,22,25,4000,5,458,1,1,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,0,F,F,0,1,1-4,0,0,4,13,1350,3,80,0,0,Piso
1,10-20,5,Peñagrande,0,0,Fuencarral,0,G,G,1,1,Bajos,1,1,34,44,3500,5,370,1,1,Casa adosada
1,10-20,4,Valdemarín,1,1,Moncloa,1,G,G,1,1,1-4,0,0,14,27,2250,4,175,1,1,Ático
0,50-70,1,Casa de Campo,0,0,Moncloa,0,G,G,0,1,1-4,1,0,7,23,1150,3,84,0,0,Piso
0,70-100,2,Gaztambide,0,1,Chamberí,1,G,G,0,1,1-4,1,0,12,29,2000,4,140,0,1,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,1,G,G,0,0,1-4,0,0,3,10,790,2,33,0,0,Piso
1,70-100,1,Goya,0,1,Salamanca,1,G,G,0,1,5-8,0,0,9,19,825,1,41,0,0,Piso
1,30-50,1,Castillejos,0,1,Tetuán,1,G,G,0,1,1-4,1,0,8,13,875,1,50,0,0,Piso
1,+100,1,Cortes,0,0,Centro,1,G,G,0,1,5-8,0,0,5,6,980,1,50,0,0,Piso
0,70-100,1,Trafalgar,0,0,Chamberí,0,A,E,0,1,Bajos,1,0,3,6,850,2,42,0,0,Piso
1,70-100,4,Castellana,0,1,Salamanca,1,D,D,1,1,1-4,0,1,14,24,4500,4,187,0,1,Piso
1,+100,1,Embajadores,0,0,Centro,1,A,A,0,1,1-4,1,0,4,23,656,1,65,0,0,Estudio
0,70-100,1,Arapiles,0,0,Chamberí,1,G,G,0,1,5-8,1,0,6,24,1200,1,60,0,1,Piso
1,70-100,2,Vallehermoso,1,0,Chamberí,1,E,E,0,0,5-8,0,0,2,30,1800,4,165,0,0,Piso
1,70-100,1,Lista,0,0,Salamanca,1,G,G,0,1,1-4,1,0,9,19,750,1,42,0,0,Piso
1,50-70,1,Arcos,0,0,San Blas,0,G,G,0,1,1-4,0,0,6,20,650,2,55,0,0,Piso
1,50-70,1,Guindalera,0,0,Salamanca,1,G,G,0,1,5-8,1,0,9,5,1200,2,60,0,0,Piso
0,70-100,1,Lista,0,1,Salamanca,1,G,G,0,1,1-4,0,0,6,20,1200,2,71,0,0,Piso
0,50-70,1,Ventas,0,0,Ciudad Lineal,0,G,G,0,1,1-4,1,0,9,6,725,2,60,0,1,Piso
0,30-50,1,Prosperidad,0,1,Chamartín,1,G,G,0,1,1-4,1,0,13,16,950,2,63,0,1,Piso
1,10-20,2,Valdefuentes,1,1,Hortaleza,1,G,G,0,1,1-4,0,0,15,12,1100,2,65,1,0,Piso
0,10-20,2,Rejas,1,0,San Blas,1,G,G,0,1,1-4,0,0,11,20,1050,3,132,1,1,Piso
0,10-20,1,Palacio,0,0,Centro,1,G,G,0,0,1-4,0,0,1,29,870,1,50,0,0,Piso
1,30-50,1,Prosperidad,0,1,Chamartín,1,G,G,1,1,5-8,1,0,18,11,950,1,60,0,1,Piso
1,30-50,1,Castillejos,1,1,Tetuán,1,Exento,Exento,0,1,1-4,1,0,14,9,1000,1,45,1,1,Apartamento
0,70-100,1,Arapiles,0,0,Chamberí,0,G,G,0,1,1-4,0,0,6,21,1200,3,84,0,0,Piso
1,30-50,1,La Paz,0,0,Centro,1,G,G,0,1,1-4,0,0,8,16,1300,2,130,0,0,Piso
1,30-50,1,Casa de Campo,0,0,Moncloa,1,G,G,0,1,1-4,1,0,10,13,1200,1,57,0,0,Piso
1,50-70,1,Fuente del Berro,0,0,Salamanca,0,G,G,0,1,Bajos,0,0,8,36,600,1,45,0,0,Piso
0,+100,1,Sol,0,0,Centro,1,G,G,0,1,1-4,1,0,3,13,1400,2,90,0,0,Piso
0,10-20,2,Orcasitas,1,1,Usera,1,D,D,0,1,5-8,0,0,15,26,900,3,116,1,0,Piso
1,50-70,1,Concepción,0,0,Ciudad Lineal,1,G,G,0,1,1-4,0,0,10,24,950,3,92,0,0,Piso
1,+100,1,Palacio,0,0,Centro,1,G,G,0,1,1-4,1,0,9,17,900,1,50,0,0,Piso
1,70-100,1,Trafalgar,0,0,Chamberí,0,G,G,1,1,Sótano,0,0,11,44,1100,1,92,0,0,Piso
1,70-100,2,Trafalgar,0,0,Chamberí,1,B,B,0,1,1-4,0,0,10,27,1750,2,85,0,0,Piso
1,+100,2,Sol,0,0,Centro,1,C,C,0,1,1-4,1,0,4,22,1350,2,70,0,0,Piso
0,+100,1,Recoletos,0,0,Salamanca,1,G,G,0,0,1-4,1,0,1,12,1300,1,73,0,0,Piso
1,30-50,4,Nueva España,0,1,Chamartín,1,G,G,0,1,1-4,0,0,8,28,6000,5,300,0,1,Piso
0,30-50,1,Guindalera,0,1,Salamanca,1,G,G,0,1,1-4,0,0,8,23,850,1,45,0,1,Piso
1,50-70,1,Castellana,0,0,Salamanca,1,G,G,0,1,1-4,1,0,10,17,1400,2,50,0,0,Piso
0,50-70,1,Guindalera,0,0,Salamanca,0,G,G,0,0,1-4,0,0,1,21,1170,1,60,0,0,Piso
1,70-100,1,Arapiles,0,0,Chamberí,0,G,G,0,1,5-8,1,0,3,28,1250,2,70,0,0,Piso
1,+100,1,Goya,0,0,Salamanca,0,G,G,0,1,1-4,0,0,3,14,790,1,27,0,0,Apartamento
1,70-100,1,Arapiles,0,0,Chamberí,0,G,G,0,0,1-4,1,0,2,40,900,2,50,0,0,Piso
0,70-100,1,Arapiles,0,0,Chamberí,1,E,E,0,0,1-4,1,0,1,25,1000,2,70,0,0,Piso
1,20-30,1,Cuatro Caminos,0,1,Tetuán,1,G,G,0,1,Bajos,1,1,8,7,625,1,28,0,0,Estudio
0,70-100,1,Argüelles,0,1,Moncloa,1,G,G,0,1,1-4,1,0,6,57,900,2,60,0,0,Piso
0,+100,1,Chopera,0,0,Arganzuela,1,G,G,0,1,1-4,1,0,1,11,650,2,45,0,0,Piso
1,30-50,1,Goya,0,0,Salamanca,1,G,G,0,1,5-8,0,0,8,26,900,1,50,0,0,Piso
1,70-100,1,Argüelles,0,0,Moncloa,1,G,G,0,1,1-4,1,0,12,12,799,1,60,0,0,Apartamento
0,+100,1,Embajadores,0,0,Centro,0,E,E,0,1,1-4,1,0,4,13,990,2,60,0,0,Piso
1,+100,1,Palacio,0,0,Centro,0,G,G,0,1,1-4,1,0,3,16,900,2,60,0,0,Apartamento
1,50-70,1,Nueva España,0,1,Chamartín,1,G,G,0,1,+15,0,0,5,15,950,1,50,0,0,Piso
0,30-50,1,Canillas,0,0,Hortaleza,1,E,E,0,1,1-4,1,0,11,23,1200,1,125,0,0,Piso
1,70-100,1,Ríos Rosas,0,1,Chamberí,1,G,G,0,1,1-4,1,0,10,37,1300,1,64,0,0,Piso
1,+100,2,Palacio,0,1,Centro,1,G,G,1,1,1-4,1,0,15,15,1680,3,90,0,0,Piso
0,10-20,2,Ciudad Universitaria,0,0,Moncloa,0,G,G,0,1,Bajos,1,0,8,31,1200,3,150,0,1,Dúplex
1,+100,1,Sol,0,0,Centro,0,G,G,0,1,Bajos,0,0,7,17,6298,1,45,0,0,Apartamento
0,50-70,1,Amposta,0,0,San Blas,0,G,G,0,1,1-4,0,0,1,10,700,3,55,0,0,Piso
1,30-50,2,Guindalera,0,0,Salamanca,1,G,G,0,1,1-4,0,0,7,15,1150,3,85,0,1,Piso
1,50-70,2,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,G,0,1,1-4,1,0,3,49,960,3,100,0,1,Piso
1,+100,4,Recoletos,0,1,Salamanca,0,G,G,1,1,5-8,0,0,9,21,3500,4,270,0,0,Piso
0,70-100,1,Ríos Rosas,0,1,Chamberí,1,G,G,0,1,1-4,1,0,5,9,650,1,40,0,0,Estudio
1,+100,1,Sol,0,1,Centro,1,G,G,0,1,5-8,1,0,10,5,1000,1,55,0,0,Piso
1,70-100,3,Ibiza,0,1,Retiro,1,G,G,1,1,Bajos,1,0,14,23,4000,3,220,0,0,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,1,G,G,0,1,1-4,1,0,5,18,750,1,29,0,0,Estudio
0,70-100,1,Trafalgar,0,1,Chamberí,1,G,G,0,1,1-4,1,0,7,12,700,1,30,0,0,Estudio
1,+100,1,Cortes,0,0,Centro,0,G,G,0,1,1-4,1,0,13,26,1600,2,100,0,0,Piso
0,50-70,1,Hispanoamérica,0,1,Chamartín,1,G,G,0,0,1-4,0,0,2,19,1250,2,75,0,0,Piso
1,+100,1,Sol,0,0,Centro,1,G,G,0,1,5-8,1,0,4,14,750,1,40,0,0,Apartamento
1,70-100,1,Arapiles,0,0,Chamberí,0,G,G,0,1,Entresuelo,0,0,8,6,2640,1,19,0,0,Apartamento
1,+100,2,Palacio,0,0,Centro,0,G,G,0,1,Bajos,0,0,7,16,2654,2,80,0,0,Apartamento
0,30-50,2,Canillas,0,0,Hortaleza,1,G,G,0,0,9-12,0,0,2,8,1100,3,117,0,1,Piso
0,50-70,1,Nueva España,1,1,Chamartín,1,G,G,1,1,1-4,1,0,13,28,1000,1,65,0,0,Apartamento
1,50-70,1,Simancas,0,0,San Blas,1,G,G,0,1,1-4,1,0,12,14,675,2,51,0,0,Piso
1,50-70,2,Almenara,0,0,Tetuán,0,G,G,0,1,Bajos,0,0,7,23,2167,2,70,0,0,Apartamento
1,50-70,1,El Viso,1,1,Chamartín,1,F,F,0,1,5-8,1,0,12,25,790,1,35,0,1,Ático
1,+100,3,Palacio,0,0,Centro,0,G,G,0,1,Entresuelo,0,0,7,20,5441,3,100,0,0,Apartamento
0,10-20,2,Butarque,1,1,Villaverde,1,G,G,0,1,5-8,0,0,13,21,825,3,90,1,1,Piso
1,70-100,1,Argüelles,0,0,Moncloa,0,G,G,0,1,Bajos,0,0,7,17,997,1,42,0,0,Apartamento
1,70-100,1,Lista,0,1,Salamanca,1,G,G,0,1,5-8,1,0,13,7,870,1,60,0,0,Piso
1,30-50,2,Castillejos,0,0,Tetuán,1,G,G,0,1,5-8,0,0,6,11,1450,3,108,0,1,Piso
1,30-50,1,Pilar,0,0,Salamanca,0,D,D,0,1,1-4,1,0,8,19,800,1,34,0,0,Apartamento
1,70-100,2,Almagro,0,0,Chamberí,0,G,G,0,1,Sótano,0,0,7,34,1000,1,28,0,0,Apartamento
1,5-10,1,Cuatro Caminos,0,0,Tetuán,1,G,G,0,1,1-4,1,0,7,9,830,1,65,0,0,Piso
1,50-70,1,Cuatro Caminos,0,0,Tetuán,0,G,G,0,1,Bajos,0,0,7,18,1400,1,50,0,0,Apartamento
0,<1,2,Los Ángeles,0,1,Villaverde,1,G,G,0,0,1-4,0,0,4,33,795,2,60,1,0,Piso
1,10-20,1,Bellas Vistas,0,0,Tetuán,0,G,G,1,1,1-4,1,0,11,20,790,1,57,0,0,Piso
1,30-50,1,Castillejos,1,1,Tetuán,1,E,E,0,1,1-4,1,0,9,33,750,1,40,1,0,Apartamento
1,30-50,2,Canillas,0,1,Hortaleza,1,G,G,0,1,1-4,0,0,5,17,900,2,58,0,0,Piso
1,50-70,1,Almenara,0,0,Tetuán,0,G,G,0,1,Bajos,0,0,7,22,1982,1,60,0,0,Apartamento
1,+100,1,Embajadores,0,0,Centro,0,G,G,0,0,1-4,0,0,2,19,550,1,29,0,0,Apartamento
0,50-70,1,San Cristobal,0,0,Villaverde,1,G,G,0,1,1-4,0,0,6,11,770,2,62,0,1,Piso
1,50-70,1,Berruguete,0,0,Tetuán,0,G,G,1,1,Bajos,0,0,9,7,590,1,55,0,0,Apartamento
1,70-100,2,Trafalgar,0,0,Chamberí,1,G,G,1,1,1-4,0,0,11,45,2300,3,126,0,1,Piso
1,70-100,2,Arapiles,0,1,Chamberí,1,G,G,1,1,1-4,0,0,10,17,1095,2,80,0,0,Piso
1,30-50,2,Recoletos,1,1,Salamanca,1,D,D,0,1,1-4,0,0,12,18,2000,2,98,1,0,Piso
1,10-20,2,Valderrivas,0,1,Vicálvaro,1,G,G,1,1,5-8,1,1,13,11,900,3,85,0,0,Piso
1,10-20,2,Universidad,0,1,Centro,1,G,G,0,1,1-4,0,0,12,48,1125,2,90,0,1,Piso
1,30-50,2,Acacias,1,0,Arganzuela,1,G,G,0,1,1-4,0,0,8,26,1650,3,109,1,0,Piso
1,30-50,2,Prosperidad,0,0,Chamartín,1,G,G,0,0,1-4,0,0,3,21,999,3,105,1,0,Piso
1,+100,2,Cortes,0,0,Centro,1,F,F,0,0,1-4,0,0,4,18,1460,3,115,0,0,Piso
0,20-30,1,Casa de Campo,0,1,Moncloa,1,G,G,0,1,1-4,1,0,12,24,1000,1,61,1,0,Piso
0,50-70,2,Castellana,0,0,Salamanca,1,E,E,0,1,1-4,1,0,4,5,1300,3,99,0,0,Piso
0,30-50,1,Prosperidad,0,0,Chamartín,0,G,G,0,0,1-4,0,0,1,50,800,1,40,0,0,Apartamento
1,70-100,1,Lista,0,1,Salamanca,1,G,G,0,1,1-4,0,0,6,17,900,2,58,0,0,Piso
0,30-50,1,Prosperidad,0,0,Chamartín,1,G,G,0,0,5-8,0,0,1,27,850,1,50,0,0,Piso
0,50-70,1,Acacias,0,0,Arganzuela,1,E,E,0,0,1-4,0,0,2,16,899,3,80,0,0,Piso
1,+100,1,Universidad,0,0,Centro,1,G,G,0,1,1-4,1,0,4,21,1350,1,114,0,0,Dúplex
1,70-100,1,Jerónimos,0,0,Retiro,1,G,G,0,1,Bajos,0,0,9,21,1150,2,57,0,1,Planta baja
0,50-70,1,Puerta Bonita,0,0,Carabanchel,0,G,G,0,0,1-4,0,0,1,16,700,2,57,0,0,Piso
0,70-100,1,Imperial,0,0,Arganzuela,0,C,C,0,1,1-4,0,0,3,19,950,2,56,0,0,Piso
1,70-100,1,Jerónimos,0,1,Retiro,1,D,D,0,1,5-8,0,0,11,11,950,1,50,0,0,Piso
1,10-20,1,Aravaca,1,0,Moncloa,0,G,G,0,1,1-4,0,0,10,17,790,1,50,1,1,Dúplex
1,10-20,1,Ciudad Jardín,0,0,Chamartín,1,G,G,0,1,1-4,0,0,8,8,750,1,45,0,0,Apartamento
1,50-70,1,Aluche,0,0,Latina,0,E,E,0,1,1-4,0,0,4,16,700,2,70,0,1,Piso
0,10-20,1,Palacio,0,0,Centro,1,F,F,0,1,1-4,0,0,11,12,850,1,57,0,0,Apartamento
1,10-20,1,Corralejos,1,1,Barajas,1,G,G,0,1,1-4,0,0,18,26,790,1,55,1,0,Piso
0,10-20,2,Valverde,0,1,Fuencarral,1,D,E,1,1,1-4,0,0,14,30,950,2,90,0,0,Piso
0,70-100,1,Arapiles,0,0,Chamberí,0,A,A,0,1,1-4,0,0,2,15,950,1,50,0,0,Piso
